ID,RT,pathlength,response,Type,Direction,prime_word,target_word,proc,Item,Population,ListType
42406,474,6,l,Unrelated,KL,HOSPITAL ,RESTORE ,S5,HOSPITAL -RESTORE ,Mturk,List3
42406,433,1,l,Unrelated,KL,ONION ,PARSLEY ,S5,ONION -PARSLEY ,Mturk,List3
42406,759,1,l,Unrelated,KL,CAGE ,JAIL ,S5,CAGE -JAIL ,Mturk,List3
42406,554,6,l,Unrelated,KL,DASHBOARD ,TREBLE ,S5,DASHBOARD -TREBLE ,Mturk,List3
42406,449,2,k,Related,KL,ACCIDENT ,CHEMICAL ,S5,ACCIDENT -CHEMICAL ,Mturk,List3
42406,497,6,l,Unrelated,KL,DATE ,SKYSCRAPER ,S5,DATE -SKYSCRAPER ,Mturk,List3
42406,492,3,l,Unrelated,KL,BOUILLON ,BOLOGNA ,S5,BOUILLON -BOLOGNA ,Mturk,List3
42406,773,4,l,Unrelated,KL,DEMOCRACY ,GUILTY ,S5,DEMOCRACY -GUILTY ,Mturk,List3
42406,560,15,l,Unrelated,KL,THIRST ,DEPTH ,S5,THIRST -DEPTH ,Mturk,List3
42406,604,4,l,Unrelated,KL,GATHERING ,BEAUTY ,S5,GATHERING -BEAUTY ,Mturk,List3
42406,795,1,k,Related,KL,PEPSI ,TAB ,S5,PEPSI -TAB ,Mturk,List3
42406,575,2,l,Unrelated,KL,BUMP ,DAMAGE ,S5,BUMP -DAMAGE ,Mturk,List3
42406,737,2,k,Related,KL,UNDERSTANDING ,FAMILY ,S5,UNDERSTANDING -FAMILY ,Mturk,List3
42406,476,2,k,Related,KL,SEASON ,SNOW ,S5,SEASON -SNOW ,Mturk,List3
42406,584,2,l,Unrelated,KL,FROZEN ,ROUGH ,S5,FROZEN -ROUGH ,Mturk,List3
42406,470,15,l,Unrelated,KL,STENCH ,FRONTIER ,S5,STENCH -FRONTIER ,Mturk,List3
42406,599,2,l,Unrelated,KL,DEPRESSION ,DISAPPOINT ,S5,DEPRESSION -DISAPPOINT ,Mturk,List3
42406,632,4,l,Unrelated,KL,CREDIT ,MINIMUM ,S5,CREDIT -MINIMUM ,Mturk,List3
42406,568,15,l,Unrelated,KL,LABYRINTH ,BEARD ,S5,LABYRINTH -BEARD ,Mturk,List3
42406,450,2,l,Unrelated,KL,TYPE ,SUMMARY ,S5,TYPE -SUMMARY ,Mturk,List3
42406,419,15,l,Unrelated,KL,HECTIC ,SAVE ,S5,HECTIC -SAVE ,Mturk,List3
42406,441,6,l,Unrelated,KL,SNATCH ,CLAMP ,S5,SNATCH -CLAMP ,Mturk,List3
42406,380,4,l,Unrelated,KL,STUDY ,STATUE ,S5,STUDY -STATUE ,Mturk,List3
42406,802,15,l,Unrelated,KL,USELESS ,PORCUPINE ,S5,USELESS -PORCUPINE ,Mturk,List3
42406,461,3,l,Unrelated,KL,SKIRT ,STITCH ,S5,SKIRT -STITCH ,Mturk,List3
42406,508,4,k,Related,KL,SIP ,BOTTLE ,S5,SIP -BOTTLE ,Mturk,List3
42406,526,3,l,Unrelated,KL,YOUTH ,BLUBBER ,S5,YOUTH -BLUBBER ,Mturk,List3
42406,473,15,l,Unrelated,KL,PUMPKIN ,JUDGMENT ,S5,PUMPKIN -JUDGMENT ,Mturk,List3
42406,463,4,l,Unrelated,KL,ROYAL ,VICTOR ,S5,ROYAL -VICTOR ,Mturk,List3
42406,604,4,l,Unrelated,KL,RAIN ,KIT ,S5,RAIN -KIT ,Mturk,List3
42406,735,2,l,Unrelated,KL,WOMEN ,BAD ,S5,WOMEN -BAD ,Mturk,List3
42406,454,3,l,Unrelated,KL,WORN ,SLEEVE ,S5,WORN -SLEEVE ,Mturk,List3
42406,460,3,l,Unrelated,KL,WONDERFUL ,STARBOARD ,S5,WONDERFUL -STARBOARD ,Mturk,List3
42406,600,3,l,Unrelated,KL,MOTION ,FAR ,S5,MOTION -FAR ,Mturk,List3
42406,478,3,l,Unrelated,KL,VAGUE ,AWARENESS ,S5,VAGUE -AWARENESS ,Mturk,List3
42406,407,2,l,Unrelated,KL,SOUND ,AMP ,S5,SOUND -AMP ,Mturk,List3
42406,332,2,l,Unrelated,KL,DISTANT ,SOON ,S5,DISTANT -SOON ,Mturk,List3
42406,383,15,l,Unrelated,KL,ARITHMETIC ,GRACE ,S5,ARITHMETIC -GRACE ,Mturk,List3
42406,638,6,l,Unrelated,KL,VIVID ,BIRDS ,S5,VIVID -BIRDS ,Mturk,List3
42406,528,1,l,Unrelated,KL,SOW ,HOLE ,S5,SOW -HOLE ,Mturk,List3
42406,490,6,l,Unrelated,KL,CONCLUDE ,CRAWL ,S5,CONCLUDE -CRAWL ,Mturk,List3
42406,418,4,l,Unrelated,KL,VOCABULARY ,QUARREL ,S5,VOCABULARY -QUARREL ,Mturk,List3
42406,613,15,l,Unrelated,KL,CATASTROPHE ,POTATO ,S5,CATASTROPHE -POTATO ,Mturk,List3
42406,383,6,l,Unrelated,KL,PIG ,GLUE ,S5,PIG -GLUE ,Mturk,List3
42406,373,6,l,Unrelated,KL,NAG ,COMPANION ,S5,NAG -COMPANION ,Mturk,List3
42406,452,2,l,Unrelated,KL,MATTER ,PLASMA ,S5,MATTER -PLASMA ,Mturk,List3
42406,530,15,l,Unrelated,KL,YEARS ,SAUCE ,S5,YEARS -SAUCE ,Mturk,List3
42406,682,1,l,Unrelated,KL,COMFORT ,COZY ,S5,COMFORT -COZY ,Mturk,List3
42406,557,6,l,Unrelated,KL,CRAYOLA ,DIRECTIONS ,S5,CRAYOLA -DIRECTIONS ,Mturk,List3
42406,536,1,l,Unrelated,KL,THIGH ,STACK ,S5,THIGH -STACK ,Mturk,List3
42406,521,1,k,Related,KL,LADY ,MODEL ,S5,LADY -MODEL ,Mturk,List3
42406,570,1,l,Unrelated,KL,IMMEDIATE ,RECENT ,S5,IMMEDIATE -RECENT ,Mturk,List3
42406,440,3,l,Unrelated,KL,BRAWL ,GRADE ,S5,BRAWL -GRADE ,Mturk,List3
42406,615,6,l,Unrelated,KL,PINT ,TEMPERATURE ,S5,PINT -TEMPERATURE ,Mturk,List3
42406,477,15,l,Unrelated,KL,SOCKET ,BUNCH ,S5,SOCKET -BUNCH ,Mturk,List3
42406,889,2,k,Related,KL,ELECTRIC ,BATTERY ,S5,ELECTRIC -BATTERY ,Mturk,List3
42406,591,4,l,Unrelated,KL,MINT ,HUNGRY ,S5,MINT -HUNGRY ,Mturk,List3
42406,509,15,l,Unrelated,KL,ELEMENTS ,EVERYDAY ,S5,ELEMENTS -EVERYDAY ,Mturk,List3
42406,504,1,l,Unrelated,KL,OPENER ,NEAR ,S5,OPENER -NEAR ,Mturk,List3
42406,905,4,l,Unrelated,KL,SHOPPING ,JOB ,S5,SHOPPING -JOB ,Mturk,List3
42406,541,6,l,Unrelated,KL,DISGUISE ,CLOSING ,S5,DISGUISE -CLOSING ,Mturk,List3
42406,478,15,l,Unrelated,KL,PIOUS ,HARDY ,S5,PIOUS -HARDY ,Mturk,List3
42406,501,3,k,Related,KL,BOURBON ,PARTY ,S5,BOURBON -PARTY ,Mturk,List3
42406,564,6,l,Unrelated,KL,SUPPORT ,SCUM ,S5,SUPPORT -SCUM ,Mturk,List3
42406,425,4,l,Unrelated,KL,CONVINCE ,DISREGARD ,S5,CONVINCE -DISREGARD ,Mturk,List3
42406,458,4,l,Unrelated,KL,ERUPT ,HUMID ,S5,ERUPT -HUMID ,Mturk,List3
42406,433,6,l,Unrelated,KL,ROBBER ,CAMPAIGN ,S5,ROBBER -CAMPAIGN ,Mturk,List3
42406,528,2,l,Unrelated,KL,GOURMET ,DIGESTION ,S5,GOURMET -DIGESTION ,Mturk,List3
42406,590,1,k,Related,KL,WARDROBE ,OUTFIT ,S5,WARDROBE -OUTFIT ,Mturk,List3
42406,599,2,l,Unrelated,KL,ASS ,GLOBE ,S5,ASS -GLOBE ,Mturk,List3
42406,489,3,l,Unrelated,KL,PILLOW ,DISC ,S5,PILLOW -DISC ,Mturk,List3
42406,409,4,l,Unrelated,KL,DUE ,LUXURY ,S5,DUE -LUXURY ,Mturk,List3
42406,616,6,k,Related,KL,JEWISH ,TONE ,S5,JEWISH -TONE ,Mturk,List3
42406,478,4,l,Unrelated,KL,TRACTOR ,PARIS ,S5,TRACTOR -PARIS ,Mturk,List3
42406,754,1,k,Related,KL,STIFF ,CONDOM ,S5,STIFF -CONDOM ,Mturk,List3
42406,763,1,k,Related,KL,PATIO ,PORCH ,S5,PATIO -PORCH ,Mturk,List3
42406,498,4,l,Unrelated,KL,CHILI ,ODOR ,S5,CHILI -ODOR ,Mturk,List3
42406,489,6,l,Unrelated,KL,FANTASY ,TOURIST ,S5,FANTASY -TOURIST ,Mturk,List3
42406,442,4,l,Unrelated,KL,BEAKER ,ANXIETY ,S5,BEAKER -ANXIETY ,Mturk,List3
42406,439,1,k,Related,KL,CHILL ,COLD ,S5,CHILL -COLD ,Mturk,List3
42406,510,4,l,Unrelated,KL,ENGLAND ,SCARECROW ,S5,ENGLAND -SCARECROW ,Mturk,List3
42406,271,6,l,Unrelated,KL,SCREEN ,IGNORANT ,S5,SCREEN -IGNORANT ,Mturk,List3
42406,525,4,l,Unrelated,KL,EUROPE ,YARD ,S5,EUROPE -YARD ,Mturk,List3
42406,448,4,l,Unrelated,KL,TYPEWRITER ,ALPHABET ,S5,TYPEWRITER -ALPHABET ,Mturk,List3
42406,491,2,l,Unrelated,KL,ACCELERATE ,STAY ,S5,ACCELERATE -STAY ,Mturk,List3
42406,531,6,k,Related,KL,AGREEMENT ,PLOT ,S5,AGREEMENT -PLOT ,Mturk,List3
42406,509,2,k,Related,KL,MOOD ,FELT ,S5,MOOD -FELT ,Mturk,List3
42406,393,4,l,Unrelated,KL,OFFENSE ,AGAINST ,S5,OFFENSE -AGAINST ,Mturk,List3
42406,436,6,l,Unrelated,KL,CABBAGE ,STONED ,S5,CABBAGE -STONED ,Mturk,List3
42406,621,1,k,Related,KL,TOYS ,TRICYCLE ,S5,TOYS -TRICYCLE ,Mturk,List3
42406,486,4,l,Unrelated,KL,FAMINE ,LUNCH ,S5,FAMINE -LUNCH ,Mturk,List3
42406,788,15,l,Unrelated,KL,PLOW ,RELEASE ,S5,PLOW -RELEASE ,Mturk,List3
42406,426,3,l,Unrelated,KL,INSTRUCTIONS ,ADVISE ,S5,INSTRUCTIONS -ADVISE ,Mturk,List3
42406,486,15,l,Unrelated,KL,OWE ,FLAT ,S5,OWE -FLAT ,Mturk,List3
42406,453,1,k,Related,KL,LUMP ,BUMPS ,S5,LUMP -BUMPS ,Mturk,List3
42406,506,15,l,Unrelated,KL,QUALITY ,SUPPER ,S5,QUALITY -SUPPER ,Mturk,List3
42406,653,2,k,Related,KL,SPOOL ,STRAP ,S5,SPOOL -STRAP ,Mturk,List3
42406,488,6,l,Unrelated,KL,CHOCOLATE ,PRODUCE ,S5,CHOCOLATE -PRODUCE ,Mturk,List3
42406,717,1,k,Related,KL,SCRATCH ,BANDAGE ,S5,SCRATCH -BANDAGE ,Mturk,List3
42406,767,1,l,Unrelated,KL,EXIST ,BEING ,S5,EXIST -BEING ,Mturk,List3
42406,929,1,k,Related,KL,CASH ,LOTTERY ,S5,CASH -LOTTERY ,Mturk,List3
42406,594,1,k,Related,KL,FUEL ,GAUGE ,S5,FUEL -GAUGE ,Mturk,List3
42406,473,1,k,Related,KL,REMEMBER ,RECALL ,S5,REMEMBER -RECALL ,Mturk,List3
42406,526,15,l,Unrelated,KL,LIE ,LOUNGE ,S5,LIE -LOUNGE ,Mturk,List3
42406,627,3,l,Unrelated,KL,HAMPER ,SUBTLE ,S5,HAMPER -SUBTLE ,Mturk,List3
42406,633,3,l,Unrelated,KL,DEAL ,GROCERY ,S5,DEAL -GROCERY ,Mturk,List3
42406,595,1,l,Unrelated,KL,MOTEL ,VILLAGE ,S5,MOTEL -VILLAGE ,Mturk,List3
42406,506,2,l,Unrelated,KL,CHERRY ,TANGERINE ,S5,CHERRY -TANGERINE ,Mturk,List3
42406,625,15,l,Unrelated,KL,PROFESSION ,BOULEVARD ,S5,PROFESSION -BOULEVARD ,Mturk,List3
42406,703,3,k,Related,KL,TANTRUM ,GRIEF ,S5,TANTRUM -GRIEF ,Mturk,List3
42406,410,6,l,Unrelated,KL,DRESSER ,IGLOO ,S5,DRESSER -IGLOO ,Mturk,List3
42406,443,2,l,Unrelated,KL,TYPHOON ,DILEMMA ,S5,TYPHOON -DILEMMA ,Mturk,List3
42406,374,6,l,Unrelated,KL,LIGHT ,MODERN ,S5,LIGHT -MODERN ,Mturk,List3
42406,392,3,l,Unrelated,KL,DIE ,DETERIORATE ,S5,DIE -DETERIORATE ,Mturk,List3
42406,309,15,l,Unrelated,KL,PERFORM ,FEEBLE ,S5,PERFORM -FEEBLE ,Mturk,List3
42406,410,4,l,Unrelated,KL,MOLECULE ,FLESH ,S5,MOLECULE -FLESH ,Mturk,List3
42406,425,3,l,Unrelated,KL,OAK ,HOSE ,S5,OAK -HOSE ,Mturk,List3
42406,513,4,l,Unrelated,KL,AWESOME ,COMPACT ,S5,AWESOME -COMPACT ,Mturk,List3
42406,597,6,l,Unrelated,KL,BRISK ,WAG ,S5,BRISK -WAG ,Mturk,List3
42406,483,3,l,Unrelated,KL,ROUGE ,SAY ,S5,ROUGE -SAY ,Mturk,List3
42406,704,3,l,Unrelated,KL,LIBEL ,TRUTH ,S5,LIBEL -TRUTH ,Mturk,List3
42406,510,6,l,Unrelated,KL,VICE ,LONG ,S5,VICE -LONG ,Mturk,List3
42406,570,15,l,Unrelated,KL,DUNK ,HUSTLE ,S5,DUNK -HUSTLE ,Mturk,List3
42406,475,2,k,Related,KL,MOSQUITO ,FLY ,S5,MOSQUITO -FLY ,Mturk,List3
42406,720,6,k,Related,KL,BURIAL ,CANCER ,S5,BURIAL -CANCER ,Mturk,List3
42406,576,1,k,Related,KL,PAYMENT ,MORTGAGE ,S5,PAYMENT -MORTGAGE ,Mturk,List3
42406,525,3,l,Unrelated,KL,DONE ,CARRIAGE ,S5,DONE -CARRIAGE ,Mturk,List3
42406,500,15,l,Unrelated,KL,CARROTS ,BLOW ,S5,CARROTS -BLOW ,Mturk,List3
42406,548,2,l,Unrelated,KL,BUGLE ,CELLO ,S5,BUGLE -CELLO ,Mturk,List3
42406,431,2,l,Unrelated,KL,ELEGANT ,NICE ,S5,ELEGANT -NICE ,Mturk,List3
42406,619,15,l,Unrelated,KL,SNAP ,WEATHER ,S5,SNAP -WEATHER ,Mturk,List3
42406,513,1,k,Related,KL,COUNT ,TWELVE ,S5,COUNT -TWELVE ,Mturk,List3
42406,519,15,l,Unrelated,KL,ENGINEER ,BEGINNING ,S5,ENGINEER -BEGINNING ,Mturk,List3
42406,364,15,l,Unrelated,KL,HIVE ,DIG ,S5,HIVE -DIG ,Mturk,List3
42406,472,3,k,Related,KL,AWFUL ,SHOCK ,S5,AWFUL -SHOCK ,Mturk,List3
42406,498,4,l,Unrelated,KL,SERIOUS ,IMPRESSION ,S5,SERIOUS -IMPRESSION ,Mturk,List3
42406,699,15,l,Unrelated,KL,RECOMMENDATION ,HOTEL ,S5,RECOMMENDATION -HOTEL ,Mturk,List3
42406,757,6,l,Unrelated,KL,KILLER ,ANNIHILATE ,S5,KILLER -ANNIHILATE ,Mturk,List3
42406,586,6,l,Unrelated,KL,DEPARTMENT ,RUBY ,S5,DEPARTMENT -RUBY ,Mturk,List3
42406,511,2,k,Related,KL,CASKET ,MEMORIAL ,S5,CASKET -MEMORIAL ,Mturk,List3
42406,649,3,k,Related,KL,PLATES ,WASHER ,S5,PLATES -WASHER ,Mturk,List3
42406,891,6,l,Unrelated,KL,SUNRISE ,BRAKE ,S5,SUNRISE -BRAKE ,Mturk,List3
42406,332,4,l,Unrelated,KL,PHRASE ,ANALYZE ,S5,PHRASE -ANALYZE ,Mturk,List3
42406,371,1,l,Unrelated,KL,WHY ,PONDER ,S5,WHY -PONDER ,Mturk,List3
42406,319,3,l,Unrelated,KL,BADGE ,GENERAL ,S5,BADGE -GENERAL ,Mturk,List3
42406,284,1,l,Unrelated,KL,PASTRY ,PUDDING ,S5,PASTRY -PUDDING ,Mturk,List3
42406,433,6,l,Unrelated,KL,CLEANER ,SOUR ,S5,CLEANER -SOUR ,Mturk,List3
42406,367,15,l,Unrelated,KL,NEWSPAPER ,SPARE ,S5,NEWSPAPER -SPARE ,Mturk,List3
42406,364,6,l,Unrelated,KL,HOMEWORK ,STRESS ,S5,HOMEWORK -STRESS ,Mturk,List3
42406,315,2,l,Unrelated,KL,ISLAND ,SHELL ,S5,ISLAND -SHELL ,Mturk,List3
42406,471,1,l,Unrelated,KL,TIE ,LAPEL ,S5,TIE -LAPEL ,Mturk,List3
42406,403,1,l,Unrelated,KL,SONNET ,HARMONY ,S5,SONNET -HARMONY ,Mturk,List3
42406,400,4,l,Unrelated,KL,JUNIOR ,BEAUTIFUL ,S5,JUNIOR -BEAUTIFUL ,Mturk,List3
42406,506,2,l,Unrelated,KL,GRANITE ,DIAMOND ,S5,GRANITE -DIAMOND ,Mturk,List3
42406,615,1,k,Related,KL,LILY ,PEDAL ,S5,LILY -PEDAL ,Mturk,List3
42406,632,15,l,Unrelated,KL,MANSION ,PEANUT ,S5,MANSION -PEANUT ,Mturk,List3
42406,564,2,l,Unrelated,KL,STEM ,DISHES ,S5,STEM -DISHES ,Mturk,List3
42406,461,1,k,Related,KL,TEMPLE ,PRAYER ,S5,TEMPLE -PRAYER ,Mturk,List3
42406,456,4,l,Unrelated,KL,FORK ,POPCORN ,S5,FORK -POPCORN ,Mturk,List3
42406,408,6,l,Unrelated,KL,FRIGID ,BLOUSE ,S5,FRIGID -BLOUSE ,Mturk,List3
42406,334,15,l,Unrelated,KL,AGENCY ,LEVEL ,S5,AGENCY -LEVEL ,Mturk,List3
42406,592,1,k,Related,KL,BEACH ,SURF ,S5,BEACH -SURF ,Mturk,List3
42406,797,4,k,Related,KL,CANAL ,UNDERWATER ,S5,CANAL -UNDERWATER ,Mturk,List3
42406,688,3,l,Unrelated,KL,TUMOR ,SYRINGE ,S5,TUMOR -SYRINGE ,Mturk,List3
42406,415,4,l,Unrelated,KL,CLOAK ,DEPART ,S5,CLOAK -DEPART ,Mturk,List3
42406,596,3,k,Related,KL,INCOME ,GRANT ,S5,INCOME -GRANT ,Mturk,List3
42406,317,6,l,Unrelated,KL,BELONG ,EYEBROWS ,S5,BELONG -EYEBROWS ,Mturk,List3
42406,642,3,l,Unrelated,KL,ANSWER ,LIP ,S5,ANSWER -LIP ,Mturk,List3
42406,484,2,l,Unrelated,KL,SHE ,GUY ,S5,SHE -GUY ,Mturk,List3
42406,373,1,l,Unrelated,KL,EXPRESS ,TALE ,S5,EXPRESS -TALE ,Mturk,List3
42406,452,15,l,Unrelated,KL,GOBLIN ,SPATULA ,S5,GOBLIN -SPATULA ,Mturk,List3
42406,548,15,l,Unrelated,KL,PERFUME ,FOAM ,S5,PERFUME -FOAM ,Mturk,List3
42406,530,3,l,Unrelated,KL,DROVE ,LEAP ,S5,DROVE -LEAP ,Mturk,List3
42406,385,3,l,Unrelated,KL,APRON ,PICKLES ,S5,APRON -PICKLES ,Mturk,List3
42406,282,4,l,Unrelated,KL,MAGGOT ,CRUEL ,S5,MAGGOT -CRUEL ,Mturk,List3
42406,438,2,k,Related,KL,DIRT ,GRIT ,S5,DIRT -GRIT ,Mturk,List3
42406,961,1,k,Related,KL,CITRUS ,LEMONADE ,S5,CITRUS -LEMONADE ,Mturk,List3
42406,392,15,l,Unrelated,KL,OATS ,TEAM ,S5,OATS -TEAM ,Mturk,List3
42406,292,6,l,Unrelated,KL,CIRCUS ,THERE ,S5,CIRCUS -THERE ,Mturk,List3
42406,344,2,l,Unrelated,KL,MITTEN ,SHAVE ,S5,MITTEN -SHAVE ,Mturk,List3
42406,317,3,l,Unrelated,KL,DEADLY ,WOUND ,S5,DEADLY -WOUND ,Mturk,List3
42406,839,2,l,Unrelated,KL,SISTER ,PARENT ,S5,SISTER -PARENT ,Mturk,List3
42406,512,3,l,Unrelated,KL,TAXI ,HIKER ,S5,TAXI -HIKER ,Mturk,List3
42406,419,1,l,Unrelated,KL,CEREMONY ,VOW ,S5,CEREMONY -VOW ,Mturk,List3
42406,399,3,l,Unrelated,KL,CRITERION ,LITERATURE ,S5,CRITERION -LITERATURE ,Mturk,List3
42406,448,1,l,Unrelated,KL,ERA ,DECADE ,S5,ERA -DECADE ,Mturk,List3
42406,503,6,l,Unrelated,KL,HUNG ,CLARIFY ,S5,HUNG -CLARIFY ,Mturk,List3
42406,637,4,k,Related,KL,ATTIC ,CURTAINS ,S5,ATTIC -CURTAINS ,Mturk,List3
42406,355,6,l,Unrelated,KL,PECAN ,RAILROAD ,S5,PECAN -RAILROAD ,Mturk,List3
42406,400,3,l,Unrelated,KL,LEAF ,HARVEST ,S5,LEAF -HARVEST ,Mturk,List3
42406,451,2,l,Unrelated,KL,LESS ,WITHOUT ,S5,LESS -WITHOUT ,Mturk,List3
42406,646,3,l,Unrelated,KL,PUN ,INTELLIGENT ,S5,PUN -INTELLIGENT ,Mturk,List3
42406,424,6,l,Unrelated,KL,TRUCK ,SHORTCAKE ,S5,TRUCK -SHORTCAKE ,Mturk,List3
42406,668,1,l,Unrelated,KL,SICK ,ILL ,S5,SICK -ILL ,Mturk,List3
42406,385,15,l,Unrelated,KL,CAN ,CAUTION ,S5,CAN -CAUTION ,Mturk,List3
42406,443,6,l,Unrelated,KL,CAB ,VACATION ,S5,CAB -VACATION ,Mturk,List3
42406,552,15,l,Unrelated,KL,TOUR ,TRIAL ,S5,TOUR -TRIAL ,Mturk,List3
42406,439,2,k,Related,KL,MINISTER ,RELIGIOUS ,S5,MINISTER -RELIGIOUS ,Mturk,List3
42406,414,15,l,Unrelated,KL,UNUSUAL ,NECK ,S5,UNUSUAL -NECK ,Mturk,List3
42406,555,2,k,Related,KL,REAL ,UNTRUTHFUL ,S5,REAL -UNTRUTHFUL ,Mturk,List3
42406,406,4,l,Unrelated,KL,TWIG ,BAKE ,S5,TWIG -BAKE ,Mturk,List3
42406,597,15,l,Unrelated,KL,BOOTS ,SKIP ,S5,BOOTS -SKIP ,Mturk,List3
42406,533,3,l,Unrelated,KL,PRONOUN ,READ ,S5,PRONOUN -READ ,Mturk,List3
42406,488,1,l,Unrelated,KL,REEF ,WHALE ,S5,REEF -WHALE ,Mturk,List3
42406,523,4,l,Unrelated,KL,SEDATIVE ,ON ,S5,SEDATIVE -ON ,Mturk,List3
42406,559,4,k,Related,KL,APATHY ,ANGRY ,S5,APATHY -ANGRY ,Mturk,List3
42406,627,3,l,Unrelated,KL,CONTROL ,VANISH ,S5,CONTROL -VANISH ,Mturk,List3
42406,508,3,l,Unrelated,KL,ARTIST ,GRAPH ,S5,ARTIST -GRAPH ,Mturk,List3
42406,354,6,l,Unrelated,KL,GARDEN ,WELCOME ,S5,GARDEN -WELCOME ,Mturk,List3
42406,401,1,l,Unrelated,KL,THREAD ,MATERIAL ,S5,THREAD -MATERIAL ,Mturk,List3
42406,457,4,l,Unrelated,KL,IVY ,YELLOW ,S5,IVY -YELLOW ,Mturk,List3
42406,652,2,l,Unrelated,KL,HOLY ,REJOICE ,S5,HOLY -REJOICE ,Mturk,List3
42406,298,6,l,Unrelated,KL,HESITATE ,DORM ,S5,HESITATE -DORM ,Mturk,List3
42406,351,15,l,Unrelated,KL,FOSSIL ,RESCUE ,S5,FOSSIL -RESCUE ,Mturk,List3
42406,450,6,l,Unrelated,KL,LIST ,EXCUSE ,S5,LIST -EXCUSE ,Mturk,List3
42406,444,3,l,Unrelated,KL,CLASS ,DIGIT ,S5,CLASS -DIGIT ,Mturk,List3
42406,344,4,l,Unrelated,KL,REGRET ,BORED ,S5,REGRET -BORED ,Mturk,List3
42406,159,2,l,Unrelated,KL,JOYOUS ,GIGGLE ,S5,JOYOUS -GIGGLE ,Mturk,List3
42406,662,1,k,Related,KL,COLOR ,VELVET ,S5,COLOR -VELVET ,Mturk,List3
42406,502,4,l,Unrelated,KL,RIB ,DIET ,S5,RIB -DIET ,Mturk,List3
42406,571,15,l,Unrelated,KL,SHELTER ,FLIGHT ,S5,SHELTER -FLIGHT ,Mturk,List3
42406,301,1,l,Unrelated,KL,MILL ,CROPS ,S5,MILL -CROPS ,Mturk,List3
42406,461,15,l,Unrelated,KL,FOCUS ,DISCUSS ,S5,FOCUS -DISCUSS ,Mturk,List3
42406,229,2,l,Unrelated,KL,DISSIMILAR ,THING ,S5,DISSIMILAR -THING ,Mturk,List3
42406,348,3,l,Unrelated,KL,DEPRESSED ,ADORE ,S5,DEPRESSED -ADORE ,Mturk,List3
42406,289,4,l,Unrelated,KL,NAUSEOUS ,JUG ,S5,NAUSEOUS -JUG ,Mturk,List3
42406,342,3,l,Unrelated,KL,BALLERINA ,AUDIENCE ,S5,BALLERINA -AUDIENCE ,Mturk,List3
42406,713,4,k,Related,KL,ASHTRAY ,SMELL ,S5,ASHTRAY -SMELL ,Mturk,List3
42406,472,2,k,Related,KL,POP ,BEVERAGE ,S5,POP -BEVERAGE ,Mturk,List3
42406,654,2,l,Unrelated,KL,MAP ,AUTOMOBILE ,S5,MAP -AUTOMOBILE ,Mturk,List3
42406,366,15,l,Unrelated,KL,HEAVY ,ANGLE ,S5,HEAVY -ANGLE ,Mturk,List3
42406,352,15,l,Unrelated,KL,SLAVE ,SACK ,S5,SLAVE -SACK ,Mturk,List3
42406,807,3,l,Unrelated,KL,TILE ,COOKIE ,S5,TILE -COOKIE ,Mturk,List3
42406,1009,1,l,Unrelated,KL,STOLEN ,BURGLAR ,S5,STOLEN -BURGLAR ,Mturk,List3
42406,425,2,l,Unrelated,KL,IDOL ,EXCELLENT ,S5,IDOL -EXCELLENT ,Mturk,List3
42406,427,4,l,Unrelated,KL,MASCARA ,WEEP ,S5,MASCARA -WEEP ,Mturk,List3
42406,484,2,l,Unrelated,KL,SCOLD ,BARK ,S5,SCOLD -BARK ,Mturk,List3
42406,544,3,l,Unrelated,KL,GROSS ,INTOXICATED ,S5,GROSS -INTOXICATED ,Mturk,List3
42406,428,6,l,Unrelated,KL,ADVERB ,EXAMS ,S5,ADVERB -EXAMS ,Mturk,List3
42406,368,15,l,Unrelated,KL,DOUGH ,POPULAR ,S5,DOUGH -POPULAR ,Mturk,List3
20544,946,6,l,Unrelated,KL,CELL ,EARNESTNESS ,S1,CELL -EARNESTNESS ,Mturk,List1
20544,840,3,l,Unrelated,KL,BOND ,PEBBLE ,S1,BOND -PEBBLE ,Mturk,List1
20544,1117,15,l,Unrelated,KL,DRIVER ,POP ,S1,DRIVER -POP ,Mturk,List1
20544,792,4,l,Unrelated,KL,ABDUCT ,WAGE ,S1,ABDUCT -WAGE ,Mturk,List1
20544,719,15,l,Unrelated,KL,SWEET ,SPREE ,S1,SWEET -SPREE ,Mturk,List1
20544,703,6,k,Related,KL,BANK ,MAILBOX ,S1,BANK -MAILBOX ,Mturk,List1
20544,712,4,l,Unrelated,KL,CLINIC ,PANE ,S1,CLINIC -PANE ,Mturk,List1
20544,781,4,k,Related,KL,REST ,DASH ,S1,REST -DASH ,Mturk,List1
20544,740,3,k,Related,KL,FACE ,FRIENDLINESS ,S1,FACE -FRIENDLINESS ,Mturk,List1
20544,766,4,k,Related,KL,SURF ,SNEAKER ,S1,SURF -SNEAKER ,Mturk,List1
20544,805,15,l,Unrelated,KL,CONCENTRATE ,WART ,S1,CONCENTRATE -WART ,Mturk,List1
20544,766,6,l,Unrelated,KL,FRAGRANCE ,LUNCH ,S1,FRAGRANCE -LUNCH ,Mturk,List1
20544,663,2,k,Related,KL,LOTS ,LESS ,S1,LOTS -LESS ,Mturk,List1
